id,frame,execution_id,mixr_type,asa_type,asa_custom_type,payload,sim_time,utc_time,execution_uuid,batch_id,experiment
135110074,30408,139864,1000,1000,asa::recorder::AsaMonitorReport,"{'metrics': {'threat_index': 11834}, 'msg_type': 'monitor_report', 'attributes': {'critDistThreshold': 10.0, 'critTimeThreshold': 300.0, 'neutralTeams': '', 'sensPoints': 'POI_Threat_1', 'side': 'blue', 'ws_name': 'Air_Threat_Metric'}, 'monitor_type': 'AsaAirThreatMetric@AsaModels', 'sys_time_sec': 1701804108}",1970-01-01T09:21:01.42-03:00,1970-01-01T16:42:29.412803-03:00,94c95db2-45b7-4c88-902c-6487584bc606,2610,44
135110075,30408,139864,1000,1000,asa::recorder::AsaMonitorReport,"{'metrics': {'last_state': {'acft_standing': 0, 'acft_damaged': 4, 'acft_killed': 4, 'aam_remaining': 64, 'aam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_remaining': 0, 'sam_hit': 0, 'sam_frat': 0, 'sam_lost': 0, 'bmb_remaining': 6, 'bmb_released': 4, 'air_vehicle_damage': 1.0, 'building_damage': 0.0}, 'fuel_consumed': 0.0, 'time_of_flight': 0.0}, 'msg_type': 'monitor_report', 'attributes': {'side': 'red', 'ws_name': 'Team_Metrics_Red'}, 'monitor_type': 'AsaTeamMetrics@AsaModels', 'sys_time_sec': 1701804108}",1970-01-01T09:21:01.42-03:00,1970-01-01T16:42:29.412803-03:00,94c95db2-45b7-4c88-902c-6487584bc606,2610,44
135110076,30408,139864,0,0,,{},1970-01-01T09:21:01.42-03:00,1970-01-01T16:42:29.412803-03:00,94c95db2-45b7-4c88-902c-6487584bc606,2610,44
135110077,27180,139861,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 2, 'acft_damaged': 1, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 2, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.25}",1970-01-01T09:18:06.52-03:00,1970-01-01T16:39:34.510449-03:00,4cdcb170-4385-4a94-82ca-988cc1539933,2610,41
135110078,27180,139861,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 2, 'acft_damaged': 2, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 2, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.5}",1970-01-01T09:18:06.52-03:00,1970-01-01T16:39:34.510449-03:00,4cdcb170-4385-4a94-82ca-988cc1539933,2610,41
135110079,27180,139861,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 2, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 7, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:18:06.52-03:00,1970-01-01T16:39:34.510449-03:00,4cdcb170-4385-4a94-82ca-988cc1539933,2610,41
135110080,29140,139861,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 2, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 7, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:19:41.82-03:00,1970-01-01T16:41:09.810449-03:00,4cdcb170-4385-4a94-82ca-988cc1539933,2610,41
135110081,29357,139861,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 2, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 8, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 6, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:41:16.010449-03:00,4cdcb170-4385-4a94-82ca-988cc1539933,2610,41
135110082,29442,139861,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 2, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 8, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 6, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:19:51.92-03:00,1970-01-01T16:41:19.910449-03:00,4cdcb170-4385-4a94-82ca-988cc1539933,2610,41
135110083,29710,139861,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 2, 'acft_damaged': 2, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 2, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.5}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:41:29.510449-03:00,4cdcb170-4385-4a94-82ca-988cc1539933,2610,41
135110084,29710,139861,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 3, 'acft_damaged': 2, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 1, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.5}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:41:29.510449-03:00,4cdcb170-4385-4a94-82ca-988cc1539933,2610,41
135110085,29710,139861,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 3, 'acft_damaged': 3, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 1, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.75}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:41:29.510449-03:00,4cdcb170-4385-4a94-82ca-988cc1539933,2610,41
135110086,29710,139861,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 3, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 8, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 5, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:41:29.510449-03:00,4cdcb170-4385-4a94-82ca-988cc1539933,2610,41
135110087,29521,139874,1000,1000,asa::recorder::AsaMonitorReport,"{'metrics': {'last_state': {'acft_standing': 0, 'acft_damaged': 0, 'acft_killed': 0, 'aam_remaining': 80, 'aam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_remaining': 6, 'sam_hit': 4, 'sam_frat': 0, 'sam_lost': 6, 'bmb_remaining': 0, 'bmb_released': 0, 'gnd_vehicle_damage': 0.0, 'building_damage': 0.0}, 'fuel_consumed': 0.0, 'time_of_flight': 0.0}, 'msg_type': 'monitor_report', 'attributes': {'side': 'blue', 'ws_name': 'Team_Metrics_Blue'}, 'monitor_type': 'AsaTeamMetrics@AsaModels', 'sys_time_sec': 1701804108}",1970-01-01T09:21:01.42-03:00,1970-01-01T16:42:29.412321-03:00,3af653b5-7d66-4d92-8b23-f58b58e2b96e,2610,54
135110088,29521,139874,1000,1000,asa::recorder::AsaMonitorReport,"{'metrics': {'threat_index': 11143}, 'msg_type': 'monitor_report', 'attributes': {'critDistThreshold': 10.0, 'critTimeThreshold': 300.0, 'neutralTeams': '', 'sensPoints': 'POI_Threat_1', 'side': 'blue', 'ws_name': 'Air_Threat_Metric'}, 'monitor_type': 'AsaAirThreatMetric@AsaModels', 'sys_time_sec': 1701804108}",1970-01-01T09:21:01.42-03:00,1970-01-01T16:42:29.412321-03:00,3af653b5-7d66-4d92-8b23-f58b58e2b96e,2610,54
135110089,29521,139874,1000,1000,asa::recorder::AsaMonitorReport,"{'metrics': {'last_state': {'acft_standing': 0, 'acft_damaged': 4, 'acft_killed': 4, 'aam_remaining': 64, 'aam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_remaining': 0, 'sam_hit': 0, 'sam_frat': 0, 'sam_lost': 0, 'bmb_remaining': 6, 'bmb_released': 4, 'air_vehicle_damage': 1.0, 'building_damage': 0.0}, 'fuel_consumed': 0.0, 'time_of_flight': 0.0}, 'msg_type': 'monitor_report', 'attributes': {'side': 'red', 'ws_name': 'Team_Metrics_Red'}, 'monitor_type': 'AsaTeamMetrics@AsaModels', 'sys_time_sec': 1701804108}",1970-01-01T09:21:01.42-03:00,1970-01-01T16:42:29.412321-03:00,3af653b5-7d66-4d92-8b23-f58b58e2b96e,2610,54
135110090,29521,139874,0,0,,{},1970-01-01T09:21:01.42-03:00,1970-01-01T16:42:29.412321-03:00,3af653b5-7d66-4d92-8b23-f58b58e2b96e,2610,54
135110091,25741,139875,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 2, 'acft_damaged': 1, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 2, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.25}",1970-01-01T09:17:18.02-03:00,1970-01-01T16:38:46.019036-03:00,75417513-56d0-40c9-94a2-7657aa543950,2610,55
135110092,25741,139875,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 2, 'acft_damaged': 2, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 2, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.5}",1970-01-01T09:17:18.02-03:00,1970-01-01T16:38:46.019036-03:00,75417513-56d0-40c9-94a2-7657aa543950,2610,55
135110093,25741,139875,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 2, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 7, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:17:18.02-03:00,1970-01-01T16:38:46.019036-03:00,75417513-56d0-40c9-94a2-7657aa543950,2610,55
135110094,28696,139875,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 2, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 7, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:19:41.82-03:00,1970-01-01T16:41:09.819036-03:00,75417513-56d0-40c9-94a2-7657aa543950,2610,55
135110095,28913,139875,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 3, 'acft_damaged': 2, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 1, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.5}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:41:16.019036-03:00,75417513-56d0-40c9-94a2-7657aa543950,2610,55
135110096,29381,139865,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 4, 'acft_damaged': 4, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 0, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 1.0}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:41:29.518347-03:00,248034ba-baec-4590-8404-3f76bab862a8,2610,45
135110097,28913,139875,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 3, 'acft_damaged': 3, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 1, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.75}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:41:16.019036-03:00,75417513-56d0-40c9-94a2-7657aa543950,2610,55
135110098,28913,139875,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 3, 'acft_damaged': 3, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 1, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.75}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:41:16.019036-03:00,75417513-56d0-40c9-94a2-7657aa543950,2610,55
135110099,29381,139865,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 4, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 5, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:41:29.518347-03:00,248034ba-baec-4590-8404-3f76bab862a8,2610,45
135110100,28913,139875,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 3, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 6, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:41:16.019036-03:00,75417513-56d0-40c9-94a2-7657aa543950,2610,55
135110101,30164,139865,1000,1000,asa::recorder::AsaMonitorReport,"{'metrics': {'last_state': {'acft_standing': 0, 'acft_damaged': 0, 'acft_killed': 0, 'aam_remaining': 80, 'aam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_remaining': 5, 'sam_hit': 4, 'sam_frat': 0, 'sam_lost': 7, 'bmb_remaining': 0, 'bmb_released': 0, 'gnd_vehicle_damage': 0.0, 'building_damage': 0.0}, 'fuel_consumed': 0.0, 'time_of_flight': 0.0}, 'msg_type': 'monitor_report', 'attributes': {'side': 'blue', 'ws_name': 'Team_Metrics_Blue'}, 'monitor_type': 'AsaTeamMetrics@AsaModels', 'sys_time_sec': 1701804108}",1970-01-01T09:21:01.42-03:00,1970-01-01T16:42:29.418347-03:00,248034ba-baec-4590-8404-3f76bab862a8,2610,45
135110102,28998,139875,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 3, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 6, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:19:51.92-03:00,1970-01-01T16:41:19.919036-03:00,75417513-56d0-40c9-94a2-7657aa543950,2610,55
135110103,30164,139865,1000,1000,asa::recorder::AsaMonitorReport,"{'metrics': {'threat_index': 14617}, 'msg_type': 'monitor_report', 'attributes': {'critDistThreshold': 10.0, 'critTimeThreshold': 300.0, 'neutralTeams': '', 'sensPoints': 'POI_Threat_1', 'side': 'blue', 'ws_name': 'Air_Threat_Metric'}, 'monitor_type': 'AsaAirThreatMetric@AsaModels', 'sys_time_sec': 1701804108}",1970-01-01T09:21:01.42-03:00,1970-01-01T16:42:29.418347-03:00,248034ba-baec-4590-8404-3f76bab862a8,2610,45
135110104,30164,139865,1000,1000,asa::recorder::AsaMonitorReport,"{'metrics': {'last_state': {'acft_standing': 0, 'acft_damaged': 4, 'acft_killed': 4, 'aam_remaining': 64, 'aam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_remaining': 0, 'sam_hit': 0, 'sam_frat': 0, 'sam_lost': 0, 'bmb_remaining': 6, 'bmb_released': 4, 'air_vehicle_damage': 1.0, 'building_damage': 0.0}, 'fuel_consumed': 0.0, 'time_of_flight': 0.0}, 'msg_type': 'monitor_report', 'attributes': {'side': 'red', 'ws_name': 'Team_Metrics_Red'}, 'monitor_type': 'AsaTeamMetrics@AsaModels', 'sys_time_sec': 1701804108}",1970-01-01T09:21:01.42-03:00,1970-01-01T16:42:29.418347-03:00,248034ba-baec-4590-8404-3f76bab862a8,2610,45
135110105,30164,139865,0,0,,{},1970-01-01T09:21:01.42-03:00,1970-01-01T16:42:29.418347-03:00,248034ba-baec-4590-8404-3f76bab862a8,2610,45
135110106,29266,139875,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 4, 'acft_damaged': 3, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 0, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.75}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:41:29.519036-03:00,75417513-56d0-40c9-94a2-7657aa543950,2610,55
135110107,26174,139872,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 2, 'acft_damaged': 1, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 2, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.25}",1970-01-01T09:17:07.62-03:00,1970-01-01T16:38:35.609059-03:00,f4498499-dbd9-4e58-be0f-42e363786c96,2610,52
135110108,26174,139872,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 2, 'acft_damaged': 2, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 2, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.5}",1970-01-01T09:17:07.62-03:00,1970-01-01T16:38:35.609059-03:00,f4498499-dbd9-4e58-be0f-42e363786c96,2610,52
135110109,26174,139872,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 2, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 7, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:17:07.62-03:00,1970-01-01T16:38:35.609059-03:00,f4498499-dbd9-4e58-be0f-42e363786c96,2610,52
135110110,29342,139872,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 2, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 7, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:19:41.82-03:00,1970-01-01T16:41:09.809059-03:00,f4498499-dbd9-4e58-be0f-42e363786c96,2610,52
135110111,29559,139872,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 3, 'acft_damaged': 2, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 1, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.5}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:41:16.009059-03:00,f4498499-dbd9-4e58-be0f-42e363786c96,2610,52
135110112,29559,139872,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 3, 'acft_damaged': 3, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 1, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.75}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:41:16.009059-03:00,f4498499-dbd9-4e58-be0f-42e363786c96,2610,52
135110113,29559,139872,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 3, 'acft_damaged': 3, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 1, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.75}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:41:16.009059-03:00,f4498499-dbd9-4e58-be0f-42e363786c96,2610,52
135110114,29559,139872,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 3, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 6, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:41:16.009059-03:00,f4498499-dbd9-4e58-be0f-42e363786c96,2610,52
135110115,29644,139872,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 3, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 6, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:19:51.92-03:00,1970-01-01T16:41:19.909059-03:00,f4498499-dbd9-4e58-be0f-42e363786c96,2610,52
135110116,29913,139872,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 4, 'acft_damaged': 3, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 0, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.75}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:41:29.509059-03:00,f4498499-dbd9-4e58-be0f-42e363786c96,2610,52
135110117,29266,139875,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 4, 'acft_damaged': 4, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 0, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 1.0}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:41:29.519036-03:00,75417513-56d0-40c9-94a2-7657aa543950,2610,55
135110118,29266,139875,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 4, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 5, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:41:29.519036-03:00,75417513-56d0-40c9-94a2-7657aa543950,2610,55
135110119,30049,139875,1000,1000,asa::recorder::AsaMonitorReport,"{'metrics': {'last_state': {'acft_standing': 0, 'acft_damaged': 0, 'acft_killed': 0, 'aam_remaining': 80, 'aam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_remaining': 5, 'sam_hit': 4, 'sam_frat': 0, 'sam_lost': 7, 'bmb_remaining': 0, 'bmb_released': 0, 'gnd_vehicle_damage': 0.0, 'building_damage': 0.0}, 'fuel_consumed': 0.0, 'time_of_flight': 0.0}, 'msg_type': 'monitor_report', 'attributes': {'side': 'blue', 'ws_name': 'Team_Metrics_Blue'}, 'monitor_type': 'AsaTeamMetrics@AsaModels', 'sys_time_sec': 1701804108}",1970-01-01T09:21:01.42-03:00,1970-01-01T16:42:29.419036-03:00,75417513-56d0-40c9-94a2-7657aa543950,2610,55
135110120,30049,139875,1000,1000,asa::recorder::AsaMonitorReport,"{'metrics': {'threat_index': 14742}, 'msg_type': 'monitor_report', 'attributes': {'critDistThreshold': 10.0, 'critTimeThreshold': 300.0, 'neutralTeams': '', 'sensPoints': 'POI_Threat_1', 'side': 'blue', 'ws_name': 'Air_Threat_Metric'}, 'monitor_type': 'AsaAirThreatMetric@AsaModels', 'sys_time_sec': 1701804108}",1970-01-01T09:21:01.42-03:00,1970-01-01T16:42:29.419036-03:00,75417513-56d0-40c9-94a2-7657aa543950,2610,55
